Star,Date,Name,Reaction,Review
4,2017-12-07,Asfak Siraj Bandhan,0,Please add credit card payment option for riders.
4,2017-08-01,Syed Zahid Imtiaz,3,Good service.
4,2018-07-23,Adnan ST,0,Pathao r discount day na kno ?
4,2018-01-30,Jobayer Ahmed,1,Like the service a lot. I've been successful almost every time finding a ride. Keep it up.
4,2017-12-01,Adib Redwone,3,"Let's save wealth. Yes, in our modern life, time is similar to wealth. So, we have to take care of it. 'Pathao' is helping us.But we need more accuracy and better performance of 'PATHAO'."
4,2017-08-11,Md Shojib,0,Very good app
4,2017-08-25,A Google user,1,need more improvement on bug fixing
4,2016-07-12,nazia shaity,9,Great Service
4,2018-02-24,Sumaya Afrin,0,Good app
4,2017-06-15,Shahed hossain,0,Sometimes scooty r not suitable
4,2017-05-12,Saif Irfan,2,Service is good. The app is just horrible. Super slow and clumsy.
4,2018-07-18,Arfin Anik,8,"Now a days.the way we face traffic.i think this type of app try to 
ruduce.that disgusted situations. Best of luck 🇧🇩"
4,2017-05-15,NIKHIL TUDU,2,very good service
4,2017-11-30,Arefin Rabby,6,Good service but if company will decreases the charge a little bit then it would be great for all. As my opinion!
4,2017-11-30,Shantanu Chowdhury Rahul,4,At least a releif in the moments when you have nothing for transport in the busy schedule. Good for inside city dwellers. Apps need more update & user friendly  interface.
4,2018-06-06,Lucky Das,0,Impressive. Quite advanced
4,2018-07-27,Partha Pratim Chanda,222,"There are so many things you can Improve. 1. Why call on phone number? Why 
can't they call on the app? Like whatsapp! 2. Map can show directions like 
google maps. (With voice.) Will be helpful for drivers. 3. Report drivers 
who are accepting the request but talks rudely over the phone. Take steps...Full ReviewThere are so many things you can Improve. 1. Why call on phone number? Why 
can't they call on the app? Like whatsapp! 2. Map can show directions like 
google maps. (With voice.) Will be helpful for drivers. 3. Report drivers 
who are accepting the request but talks rudely over the phone. Take steps, 
Take actions. Good luck."
4,2018-02-02,A Google user,0,nyc
4,2017-05-31,তথ্য ভান্ডার,0,ভবিষ্যতে এই সার্ভিস টি সারা বাংলাদেশে দিবেন।
4,2017-11-10,rubai xr,1,If you guys want 50% discount on first trip use FAOD7 to get it 😊
4,2017-12-15,shaikhasan ashik,4,Need more updates. Drivers car and information have to shown more specifically.
4,2017-12-26,Mamur Sadi,3,Easy and didn't had any trouble 20+ rides so far. But riders should carry helmets.
4,2017-11-02,A Google user,71,"Idea is great, service is great too. But I don't get why you people charge the duration of the ride? It's not so good infact this is bad so bad. There's still so much room to improve with the App. And 12TK per kilo with the duration of the ride! I would rather go for cng if am not in a hurry and bur...Full ReviewIdea is great, service is great too. But I don't get why you people charge the duration of the ride? It's not so good infact this is bad so bad. There's still so much room to improve with the App. And 12TK per kilo with the duration of the ride! I would rather go for cng if am not in a hurry and burn in sun. It should offer something for students as well. Think about it. Other than than it's a great initiative."
4,2017-11-28,Music Bd,0,may awsome...
4,2017-05-25,Nabin Hossain,3,niice
4,2017-07-04,Mohammad Zahid Hossain,0,Good for dhaka city
4,2017-03-14,Samiul Islam,0,Very nice service
4,2017-12-27,Nayeem Sadat,2,Good
4,2018-07-20,A Google user,34,"They need to think abiut the customers more then the drivers. Tge drivers 
pick up the job and tgen ask where we wanna go and tgen deny it. And that 
way they waste customers time. Cause u have to order agian. Sometimes it 
takes 5 to 6 times to get a ride cause all the drivers keep on denying it. 
...Full ReviewThey need to think abiut the customers more then the drivers. Tge drivers 
pick up the job and tgen ask where we wanna go and tgen deny it. And that 
way they waste customers time. Cause u have to order agian. Sometimes it 
takes 5 to 6 times to get a ride cause all the drivers keep on denying it. 
And we customers use this app for convenience and saving time. If we r 
getting the same service as the road CNGs why should we use this service 
paying more then regular. They need to start fining drivers for denying rid 
es after accepting tge ride."
4,2018-04-25,A Google user,0,It's quite good
4,2017-03-14,Muhazir Chowdhury,4,Great improvement of Bangladesh
4,2017-07-20,Md.Toriqul Islam Abdullah,0,none
4,2017-03-16,Mokarram Hossain,0,Well try for midle class peoples.
4,2017-03-14,Nafis Shadman,0,There are some bugs please fix them.
4,2018-06-07,Momtaj Majid,0,nice app & expectation is very high from it
4,2017-10-26,Md.Iftekharul Islam,0,Rate is to much heigh
4,2017-04-18,Md. Ridwan hossain Akkhar,0,I found it good.
4,2017-12-20,Nahidul Islam,0,please ensure helmets for passengers
4,2018-01-06,mdshazzadraaj sing,0,That's good
4,2018-01-15,shopon tel,0,gd
4,2017-12-17,Allen Joseph Gomes,0,Good Works
4,2018-07-01,Sabuj Green,0,overall good
4,2017-10-15,Zabed Iqbal,2,Good
4,2018-05-25,Masum Ahmed,1,"Its good App. But there should be an option to call through online. That 
will be more helpful."
4,2018-05-17,Wasi Chowdhury,8,"Last 5 days this application is not showing or not working @Huawei phone 
sets. Every time it shows google play services are updating."
4,2018-04-21,Rakib Khan Methun,0,Good. but need to improve more
4,2018-01-06,Mir Sabbir Islam,0,Useful transportation
4,2018-09-25,Mala Dhali,7,Please put an option where we can input location & destination in bengali
4,2017-05-28,Shafiqur Rahman,0,"if it shows the drivers vehicle information, it would be better"
4,2017-07-24,K.M. Sayeeduzzaman,1,It's good...
4,2018-11-14,Moynul Khandaker,0,Very helpful for savings valuable time👍
4,2018-01-28,A Google user,0,Programs should be swiftly.
4,2017-08-12,Abid Hasan Shaon,1,Best thing can happened to this City . It helps me lot to beat the traffic everyday . A little downside is it is still a little buggy . It needs to be more robust
4,2017-10-27,A Google user,0,service good but driver's behave not so good :(
4,2017-10-27,shadman mububur rahman,0,Good for us
4,2017-12-16,jahid hasan,0,Better
4,2017-04-05,Shamsul Arefin,4,Good but fare is comparatively high.
4,2017-06-19,Uzzal Dutta,0,Just awesome
4,2017-12-15,Ashraful Arman,0,pathao best for bike not car.
4,2018-07-01,Md. Abdul Bari,0,nothing  good...improvement
4,2017-05-23,Farah Rubaiyat,1,Most of the time the app doesn't work.
4,2017-12-15,Pritom Roy,2,App need to develop more
4,2017-12-16,M Mahmud,1,When this service will be available outside Dhaka???
4,2017-12-17,Redwan Sharif,0,Email address Half me
4,2018-07-19,Tanjil Ahsan,7,"App and ride service is fairly well. Unfortunately I did not yet receive 
any coupon discount!!!"
4,2018-07-19,Masum Billah Khan,3,"Please Remove the Pathao Food Add when request any ride, also check the 
Pathao interface, cause estimated fare didn't show from some handset, 
specially with nos display handset."
4,2017-12-13,Rahul Gomez,13,Liked it ... Thanks !!!
4,2017-07-11,Teamskb Sas,0,Gg
4,2017-06-03,Tamzidul Islam,1,"Need to improve for Pathao Riders specially for the RUNNER bikes, these bikes are too slow and uncomfortable. So far all the freelancer are too good."
4,2018-05-16,A Google user,0,ok
4,2017-06-11,A Google user,7,"সার্ভিস নিয়ে এখন পর্যন্ত সন্তুষ্ট।প্রায় প্রতিদিনই ব্যবহার করি। কিন্ত একটা সমস্যা হলো অলটারনেটিভ রুট সিলেক্ট করতে না পারা।পিক আপ থেকে ডেস্টিনেশনের দুই তিনটা রাস্তা থাকে।কোন সময়ে কোন রোডটা ফ্রি/ইউজে সুবিধা সেইটা সিলেক্ট করার অপশন নাই,শুধু ডিফল্ট একটাই রুট আসে আর ওইটা ধরেই এস্টিমেট ভাড়া হিসেব হয়।অল্টার...Full Reviewসার্ভিস নিয়ে এখন পর্যন্ত সন্তুষ্ট।প্রায় প্রতিদিনই ব্যবহার করি। কিন্ত একটা সমস্যা হলো অলটারনেটিভ রুট সিলেক্ট করতে না পারা।পিক আপ থেকে ডেস্টিনেশনের দুই তিনটা রাস্তা থাকে।কোন সময়ে কোন রোডটা ফ্রি/ইউজে সুবিধা সেইটা সিলেক্ট করার অপশন নাই,শুধু ডিফল্ট একটাই রুট আসে আর ওইটা ধরেই এস্টিমেট ভাড়া হিসেব হয়।অল্টারনেট রুট সিলেকশন অপশন যোগ করা উচিৎ বলে মনে করি।"
4,2017-11-28,Mukarram Rahman,0,Great so far... The map should have been better to claim 5-Star
4,2017-07-11,Mushfiqullah Aorpon,0,They should. Improve the location selections
4,2018-07-04,Moshur Rahman,0,greatly
4,2017-06-14,B M Fayezullah Manik,0,Excellent initiative
4,2017-08-11,Niloy Md,1,Good
4,2018-11-05,shishir ghosh,0,Good one
4,2018-05-18,Ahmed Tausif Saad,0,Needs to make the app better
4,2017-03-06,Zubair Alam,0,Apps should be more lite & fast.
4,2017-03-24,Alien Anjir,6,"Good service, good apps too...Like it very much."
4,2017-11-27,ASIKUR RAHMAN,0,GPS system  should be developed
4,2017-02-06,jishan chowdhury,0,Very good
4,2017-11-13,SAM SUL,0,দুই বা তার অধিক  Destination select করা যাবে না ।
4,2018-07-30,RABBANI HOSSIN,0,Real
4,2017-11-19,Fattahel Alim,0,Nice way to avoid CNG
4,2018-07-22,md. billal,0,Wow
4,2018-07-13,Mohammad Badrul Islam,0,Carry on
4,2017-11-26,Salsabil Mazumder,0,Hectic
4,2017-03-23,Sazid Abdullah,116,"This is awesome!! Whenever you want & wherever you want, easy and fastest transportation. I wanted to give it a 5 🌟 but few issues. First of all, the safety issue. Most of your riders don't carry helmets for the passengers. Thumbs up for the new option to know about helmet after every ride. But mak...Full ReviewThis is awesome!! Whenever you want & wherever you want, easy and fastest transportation. I wanted to give it a 5 🌟 but few issues. First of all, the safety issue. Most of your riders don't carry helmets for the passengers. Thumbs up for the new option to know about helmet after every ride. But make it sure that every biker carries helmet. And secondly few bikers make passengers to cancel the ride as they don't want to go there. Give em' proper instructions to fix it. I'll be giving it a new rating after few rides. Good luck guys. Every customer counts."
